id,sex,age,trace,Infected_Num,0,1,2,3,4,5,6,7,8,9,place_been_to,trans_risk
70904,male,72,[9],0,0,0,0,0,0,0,0,0,0,1,1,1
70908,female,47,[5],1,0,0,0,0,0,1,0,0,0,0,1,1
70917,female,45,[0],0,1,0,0,0,0,0,0,0,0,0,1,1
70922,female,77,[0],0,1,0,0,0,0,0,0,0,0,0,1,1
70929,female,63,[6],0,0,0,0,0,0,0,1,0,0,0,1,1
70935,male,4,[1],0,0,1,0,0,0,0,0,0,0,0,1,1
70938,male,32,"[3, 7]",0,0,0,0,1,0,0,0,1,0,0,2,1
70942,male,39,"[0, 2]",0,1,0,1,0,0,0,0,0,0,0,2,1
70943,female,8,[6],3,0,0,0,0,0,0,1,0,0,0,1,2
70958,male,30,"[6, 7]",1,0,0,0,0,0,0,1,1,0,0,2,1
70960,female,3,[0],0,1,0,0,0,0,0,0,0,0,0,1,1
70963,female,70,[6],2,0,0,0,0,0,0,1,0,0,0,1,1
70967,female,4,[1],0,0,1,0,0,0,0,0,0,0,0,1,1
70968,female,12,[2],0,0,0,1,0,0,0,0,0,0,0,1,1
70978,male,73,[9],0,0,0,0,0,0,0,0,0,0,1,1,1
70982,male,11,[2],1,0,0,1,0,0,0,0,0,0,0,1,1
70987,female,22,"[9, 5]",7,0,0,0,0,0,1,0,0,0,1,2,3
70993,male,8,[3],0,0,0,0,1,0,0,0,0,0,0,1,1
70998,male,4,[2],1,0,0,1,0,0,0,0,0,0,0,1,1
71002,female,10,[4],2,0,0,0,0,1,0,0,0,0,0,1,1
71005,female,55,[4],2,0,0,0,0,1,0,0,0,0,0,1,1
71010,female,11,[3],0,0,0,0,1,0,0,0,0,0,0,1,1
71013,male,34,[1],1,0,1,0,0,0,0,0,0,0,0,1,1
71016,female,19,[6],0,0,0,0,0,0,0,1,0,0,0,1,1
71040,female,6,[2],3,0,0,1,0,0,0,0,0,0,0,1,2
71057,male,42,[4],0,0,0,0,0,1,0,0,0,0,0,1,1
71058,male,21,"[8, 9, 1, 7]",1,0,1,0,0,0,0,0,1,1,1,4,1
71063,female,15,"[9, 3]",0,0,0,0,1,0,0,0,0,0,1,2,1
71064,male,42,"[3, 5]",1,0,0,0,1,0,1,0,0,0,0,2,1
71065,male,27,"[0, 5]",0,1,0,0,0,0,1,0,0,0,0,2,1
71077,female,25,"[2, 5]",3,0,0,1,0,0,1,0,0,0,0,2,2
71083,female,10,[6],0,0,0,0,0,0,0,1,0,0,0,1,1
71084,male,7,[5],1,0,0,0,0,0,1,0,0,0,0,1,1
71085,male,79,[3],1,0,0,0,1,0,0,0,0,0,0,1,1
71088,female,66,[5],0,0,0,0,0,0,1,0,0,0,0,1,1
71092,female,67,[3],1,0,0,0,1,0,0,0,0,0,0,1,1
71096,male,46,[1],0,0,1,0,0,0,0,0,0,0,0,1,1
71101,male,60,[7],0,0,0,0,0,0,0,0,1,0,0,1,1
71107,male,7,[9],3,0,0,0,0,0,0,0,0,0,1,1,2
71126,male,40,"[2, 3, 7]",2,0,0,1,1,0,0,0,1,0,0,3,1
71130,female,27,[8],2,0,0,0,0,0,0,0,0,1,0,1,1
71138,female,56,"[5, 7]",1,0,0,0,0,0,1,0,1,0,0,2,1
71150,male,29,"[2, 3, 4]",0,0,0,1,1,1,0,0,0,0,0,3,1
71152,female,5,[4],0,0,0,0,0,1,0,0,0,0,0,1,1
71159,female,10,[5],0,0,0,0,0,0,1,0,0,0,0,1,1
71165,male,54,[1],1,0,1,0,0,0,0,0,0,0,0,1,1
71167,male,80,[5],0,0,0,0,0,0,1,0,0,0,0,1,1
71168,female,71,[8],0,0,0,0,0,0,0,0,0,1,0,1,1
71176,male,2,[6],3,0,0,0,0,0,0,1,0,0,0,1,2
71179,female,50,[7],1,0,0,0,0,0,0,0,1,0,0,1,1
71181,male,57,[4],0,0,0,0,0,1,0,0,0,0,0,1,1
71182,female,40,"[8, 5, 7]",3,0,0,0,0,0,1,0,1,1,0,3,2
71186,female,26,"[8, 1, 4, 7]",0,0,1,0,0,1,0,0,1,1,0,4,1
71194,female,47,[3],0,0,0,0,1,0,0,0,0,0,0,1,1
71201,female,15,[1],3,0,1,0,0,0,0,0,0,0,0,1,2
71211,male,15,[9],1,0,0,0,0,0,0,0,0,0,1,1,1
71216,female,44,"[0, 8]",1,1,0,0,0,0,0,0,0,1,0,2,1
71219,male,62,[9],0,0,0,0,0,0,0,0,0,0,1,1,1
71221,male,18,[6],2,0,0,0,0,0,0,1,0,0,0,1,1
71226,female,57,"[8, 0]",0,1,0,0,0,0,0,0,0,1,0,2,1
71227,female,63,[1],0,0,1,0,0,0,0,0,0,0,0,1,1
71232,female,22,"[9, 4]",2,0,0,0,0,1,0,0,0,0,1,2,1
71246,female,71,[7],2,0,0,0,0,0,0,0,1,0,0,1,1
71254,male,53,[0],2,1,0,0,0,0,0,0,0,0,0,1,1
71266,female,42,[7],0,0,0,0,0,0,0,0,1,0,0,1,1
71267,male,27,[0],2,1,0,0,0,0,0,0,0,0,0,1,1
71275,female,46,[2],0,0,0,1,0,0,0,0,0,0,0,1,1
71278,female,39,[5],2,0,0,0,0,0,1,0,0,0,0,1,1
71286,female,45,"[0, 2]",1,1,0,1,0,0,0,0,0,0,0,2,1
71292,female,14,[1],4,0,1,0,0,0,0,0,0,0,0,1,2
71293,male,34,"[0, 9, 2, 4]",2,1,0,1,0,1,0,0,0,0,1,4,1
71294,female,67,[7],0,0,0,0,0,0,0,0,1,0,0,1,1
71296,female,69,[1],0,0,1,0,0,0,0,0,0,0,0,1,1
71297,male,45,"[2, 7]",2,0,0,1,0,0,0,0,1,0,0,2,1
71298,female,78,[3],3,0,0,0,1,0,0,0,0,0,0,1,2
71302,female,69,[2],5,0,0,1,0,0,0,0,0,0,0,1,3
71304,female,35,"[0, 8, 2, 5]",6,1,0,1,0,0,1,0,0,1,0,4,3
71308,female,25,"[8, 3, 6, 7]",0,0,0,0,1,0,0,1,1,1,0,4,1
71315,male,50,"[1, 2]",0,0,1,1,0,0,0,0,0,0,0,2,1
71317,male,60,"[4, 7]",3,0,0,0,0,1,0,0,1,0,0,2,2
71321,female,6,[9],2,0,0,0,0,0,0,0,0,0,1,1,1
71328,female,19,[5],4,0,0,0,0,0,1,0,0,0,0,1,2
71334,male,27,[4],2,0,0,0,0,1,0,0,0,0,0,1,1
71338,male,40,"[9, 2, 4]",3,0,0,1,0,1,0,0,0,0,1,3,2
71342,female,73,[6],2,0,0,0,0,0,0,1,0,0,0,1,1
71343,male,18,[0],3,1,0,0,0,0,0,0,0,0,0,1,2
71345,female,47,[1],3,0,1,0,0,0,0,0,0,0,0,1,2
71346,male,80,[7],1,0,0,0,0,0,0,0,1,0,0,1,1
71354,male,30,"[1, 5]",2,0,1,0,0,0,1,0,0,0,0,2,1
71359,female,53,[6],0,0,0,0,0,0,0,1,0,0,0,1,1
71362,male,38,"[2, 7]",7,0,0,1,0,0,0,0,1,0,0,2,3
71369,male,29,"[8, 0, 2, 5]",1,1,0,1,0,0,1,0,0,1,0,4,1
71373,female,23,"[2, 5]",1,0,0,1,0,0,1,0,0,0,0,2,1
71387,male,47,"[1, 6]",0,0,1,0,0,0,0,1,0,0,0,2,1
71390,male,78,[0],1,1,0,0,0,0,0,0,0,0,0,1,1
71400,male,36,"[1, 4]",0,0,1,0,0,1,0,0,0,0,0,2,1
71403,female,58,"[8, 6]",1,0,0,0,0,0,0,1,0,1,0,2,1
71409,female,27,"[0, 1, 3, 4]",6,1,1,0,1,1,0,0,0,0,0,4,3
71417,female,62,[4],0,0,0,0,0,1,0,0,0,0,0,1,1
71422,female,20,[7],1,0,0,0,0,0,0,0,1,0,0,1,1
71423,female,17,[3],0,0,0,0,1,0,0,0,0,0,0,1,1
71428,female,60,[8],3,0,0,0,0,0,0,0,0,1,0,1,2
71429,female,40,[1],1,0,1,0,0,0,0,0,0,0,0,1,1
71433,male,47,"[2, 7]",0,0,0,1,0,0,0,0,1,0,0,2,1
71435,female,18,[7],0,0,0,0,0,0,0,0,1,0,0,1,1
71436,male,59,[4],0,0,0,0,0,1,0,0,0,0,0,1,1
71440,male,35,[5],0,0,0,0,0,0,1,0,0,0,0,1,1
71443,female,11,[8],0,0,0,0,0,0,0,0,0,1,0,1,1
71450,male,43,[1],2,0,1,0,0,0,0,0,0,0,0,1,1
71452,male,68,[4],2,0,0,0,0,1,0,0,0,0,0,1,1
71485,female,40,"[8, 9, 3]",6,0,0,0,1,0,0,0,0,1,1,3,3
71486,female,63,[5],0,0,0,0,0,0,1,0,0,0,0,1,1
71488,female,4,[5],2,0,0,0,0,0,1,0,0,0,0,1,1
71491,male,22,"[2, 3, 4]",10,0,0,1,1,1,0,0,0,0,0,3,3
71493,male,28,[4],1,0,0,0,0,1,0,0,0,0,0,1,1
71496,female,35,"[1, 6]",1,0,1,0,0,0,0,1,0,0,0,2,1
71499,male,35,"[8, 9, 5]",0,0,0,0,0,0,1,0,0,1,1,3,1
71513,female,74,[0],2,1,0,0,0,0,0,0,0,0,0,1,1
71518,male,71,[7],2,0,0,0,0,0,0,0,1,0,0,1,1
71531,male,35,[9],0,0,0,0,0,0,0,0,0,0,1,1,1
71535,male,63,[2],0,0,0,1,0,0,0,0,0,0,0,1,1
71536,male,55,[2],5,0,0,1,0,0,0,0,0,0,0,1,3
71537,female,27,[4],2,0,0,0,0,1,0,0,0,0,0,1,1
71542,female,3,[7],1,0,0,0,0,0,0,0,1,0,0,1,1
71548,male,44,"[8, 7]",7,0,0,0,0,0,0,0,1,1,0,2,3
71557,female,51,[4],1,0,0,0,0,1,0,0,0,0,0,1,1
71559,male,33,[4],2,0,0,0,0,1,0,0,0,0,0,1,1
71560,male,7,[9],0,0,0,0,0,0,0,0,0,0,1,1,1
71577,male,39,"[9, 4]",0,0,0,0,0,1,0,0,0,0,1,2,1
71583,male,19,[1],2,0,1,0,0,0,0,0,0,0,0,1,1
71586,male,47,[3],0,0,0,0,1,0,0,0,0,0,0,1,1
71587,female,43,"[2, 5]",2,0,0,1,0,0,1,0,0,0,0,2,1
71591,male,51,[9],1,0,0,0,0,0,0,0,0,0,1,1,1
71597,male,9,[5],0,0,0,0,0,0,1,0,0,0,0,1,1
71600,female,35,"[1, 3, 4, 7]",1,0,1,0,1,1,0,0,1,0,0,4,1
71612,male,39,"[8, 1, 2]",7,0,1,1,0,0,0,0,0,1,0,3,3
71616,male,60,[2],0,0,0,1,0,0,0,0,0,0,0,1,1
71622,female,36,"[8, 3, 7]",3,0,0,0,1,0,0,0,1,1,0,3,2
71623,female,58,[3],3,0,0,0,1,0,0,0,0,0,0,1,2
71639,male,61,[0],0,1,0,0,0,0,0,0,0,0,0,1,1
71644,female,16,[0],1,1,0,0,0,0,0,0,0,0,0,1,1
71655,male,41,[2],0,0,0,1,0,0,0,0,0,0,0,1,1
71660,male,53,[1],0,0,1,0,0,0,0,0,0,0,0,1,1
71661,male,19,[7],0,0,0,0,0,0,0,0,1,0,0,1,1
71662,female,7,[0],1,1,0,0,0,0,0,0,0,0,0,1,1
71667,male,45,"[4, 6]",0,0,0,0,0,1,0,1,0,0,0,2,1
71671,female,31,"[5, 6, 7]",0,0,0,0,0,0,1,1,1,0,0,3,1
71673,male,44,[2],2,0,0,1,0,0,0,0,0,0,0,1,1
71675,female,69,[7],2,0,0,0,0,0,0,0,1,0,0,1,1
71695,female,9,[9],0,0,0,0,0,0,0,0,0,0,1,1,1
71696,male,57,"[1, 9]",4,0,1,0,0,0,0,0,0,0,1,2,2
71701,female,32,"[9, 3, 7]",8,0,0,0,1,0,0,0,1,0,1,3,3
71707,female,32,[7],3,0,0,0,0,0,0,0,1,0,0,1,2
71710,male,6,[9],0,0,0,0,0,0,0,0,0,0,1,1,1
71722,female,19,[6],0,0,0,0,0,0,0,1,0,0,0,1,1
71727,male,45,"[2, 4, 6]",0,0,0,1,0,1,0,1,0,0,0,3,1
71741,male,22,"[3, 4, 5, 6]",1,0,0,0,1,1,1,1,0,0,0,4,1
71742,male,2,[9],1,0,0,0,0,0,0,0,0,0,1,1,1
71748,female,69,[4],0,0,0,0,0,1,0,0,0,0,0,1,1
71751,male,31,"[1, 6]",0,0,1,0,0,0,0,1,0,0,0,2,1
71752,male,33,"[3, 5]",5,0,0,0,1,0,1,0,0,0,0,2,3
71767,male,36,[3],0,0,0,0,1,0,0,0,0,0,0,1,1
71769,male,35,"[0, 1, 6, 7]",14,1,1,0,0,0,0,1,1,0,0,4,3
71771,female,31,"[0, 5, 6]",1,1,0,0,0,0,1,1,0,0,0,3,1
71773,female,6,[0],0,1,0,0,0,0,0,0,0,0,0,1,1
71782,male,70,[5],0,0,0,0,0,0,1,0,0,0,0,1,1
71790,female,50,"[8, 6]",0,0,0,0,0,0,0,1,0,1,0,2,1
71793,female,13,[8],0,0,0,0,0,0,0,0,0,1,0,1,1
71804,male,22,[0],2,1,0,0,0,0,0,0,0,0,0,1,1
71827,male,4,[3],3,0,0,0,1,0,0,0,0,0,0,1,2
71830,male,41,[1],2,0,1,0,0,0,0,0,0,0,0,1,1
71831,female,36,"[0, 1]",0,1,1,0,0,0,0,0,0,0,0,2,1
71832,female,42,"[1, 5, 6]",0,0,1,0,0,0,1,1,0,0,0,3,1
71833,female,60,[9],5,0,0,0,0,0,0,0,0,0,1,1,3
71834,male,55,[8],3,0,0,0,0,0,0,0,0,1,0,1,2
71836,female,14,[5],1,0,0,0,0,0,1,0,0,0,0,1,1
71841,female,38,"[0, 8, 7]",3,1,0,0,0,0,0,0,1,1,0,3,2
71849,female,27,"[8, 1]",3,0,1,0,0,0,0,0,0,1,0,2,2
71851,male,24,"[4, 6, 7]",1,0,0,0,0,1,0,1,1,0,0,3,1
71853,male,1,[0],1,1,0,0,0,0,0,0,0,0,0,1,1
71858,male,46,[7],0,0,0,0,0,0,0,0,1,0,0,1,1
71859,male,63,[1],1,0,1,0,0,0,0,0,0,0,0,1,1
71861,female,34,[6],3,0,0,0,0,0,0,1,0,0,0,1,2
71864,male,62,[6],0,0,0,0,0,0,0,1,0,0,0,1,1
71866,female,42,[4],1,0,0,0,0,1,0,0,0,0,0,1,1
71870,female,64,[2],1,0,0,1,0,0,0,0,0,0,0,1,1
71872,female,5,[2],1,0,0,1,0,0,0,0,0,0,0,1,1
71873,male,12,[8],1,0,0,0,0,0,0,0,0,1,0,1,1
71880,male,29,"[0, 3, 6]",2,1,0,0,1,0,0,1,0,0,0,3,1
71883,male,55,"[5, 6]",3,0,0,0,0,0,1,1,0,0,0,2,2
71900,male,46,[3],1,0,0,0,1,0,0,0,0,0,0,1,1
71903,male,40,"[8, 1]",1,0,1,0,0,0,0,0,0,1,0,2,1
71908,female,44,[9],1,0,0,0,0,0,0,0,0,0,1,1,1
71916,female,28,"[9, 4]",1,0,0,0,0,1,0,0,0,0,1,2,1
71922,male,20,[5],1,0,0,0,0,0,1,0,0,0,0,1,1
71923,male,19,[4],2,0,0,0,0,1,0,0,0,0,0,1,1
71925,female,48,[3],0,0,0,0,1,0,0,0,0,0,0,1,1
71930,female,50,"[2, 3]",2,0,0,1,1,0,0,0,0,0,0,2,1
71938,male,20,[2],1,0,0,1,0,0,0,0,0,0,0,1,1
71947,male,56,[8],7,0,0,0,0,0,0,0,0,1,0,1,3
71961,male,31,"[0, 5]",2,1,0,0,0,0,1,0,0,0,0,2,1
71964,female,47,[6],0,0,0,0,0,0,0,1,0,0,0,1,1
71968,male,35,"[6, 7]",2,0,0,0,0,0,0,1,1,0,0,2,1
71970,male,56,"[9, 7]",2,0,0,0,0,0,0,0,1,0,1,2,1
71971,female,64,[6],0,0,0,0,0,0,0,1,0,0,0,1,1
71974,female,72,[2],0,0,0,1,0,0,0,0,0,0,0,1,1
71980,male,4,[0],0,1,0,0,0,0,0,0,0,0,0,1,1
71981,female,28,"[8, 9, 5]",1,0,0,0,0,0,1,0,0,1,1,3,1
71994,male,2,[0],1,1,0,0,0,0,0,0,0,0,0,1,1
71995,male,64,[1],0,0,1,0,0,0,0,0,0,0,0,1,1
72004,female,40,"[8, 5]",2,0,0,0,0,0,1,0,0,1,0,2,1
72013,female,4,[8],2,0,0,0,0,0,0,0,0,1,0,1,1
72021,male,31,"[0, 1, 4, 6]",2,1,1,0,0,1,0,1,0,0,0,4,1
72023,female,22,"[3, 6]",2,0,0,0,1,0,0,1,0,0,0,2,1
72025,female,64,[2],1,0,0,1,0,0,0,0,0,0,0,1,1
72029,male,75,[6],1,0,0,0,0,0,0,1,0,0,0,1,1
72034,female,71,[0],0,1,0,0,0,0,0,0,0,0,0,1,1
72051,female,46,[5],3,0,0,0,0,0,1,0,0,0,0,1,2
72055,female,47,"[8, 3, 7]",0,0,0,0,1,0,0,0,1,1,0,3,1
72071,male,60,[3],7,0,0,0,1,0,0,0,0,0,0,1,3
72080,male,20,[5],2,0,0,0,0,0,1,0,0,0,0,1,1
72084,male,56,"[9, 4]",11,0,0,0,0,1,0,0,0,0,1,2,3
72085,male,16,[4],0,0,0,0,0,1,0,0,0,0,0,1,1
72097,female,13,[4],0,0,0,0,0,1,0,0,0,0,0,1,1
72105,male,42,[4],3,0,0,0,0,1,0,0,0,0,0,1,2
72106,male,40,"[0, 1]",0,1,1,0,0,0,0,0,0,0,0,2,1
72110,male,8,[8],0,0,0,0,0,0,0,0,0,1,0,1,1
72111,male,62,[1],0,0,1,0,0,0,0,0,0,0,0,1,1
72123,female,45,[0],2,1,0,0,0,0,0,0,0,0,0,1,1
72124,male,15,[5],0,0,0,0,0,0,1,0,0,0,0,1,1
72127,female,53,[8],6,0,0,0,0,0,0,0,0,1,0,1,3
72134,male,60,"[9, 1]",3,0,1,0,0,0,0,0,0,0,1,2,2
72137,male,60,[0],0,1,0,0,0,0,0,0,0,0,0,1,1
72138,female,18,[6],0,0,0,0,0,0,0,1,0,0,0,1,1
72140,male,17,[3],6,0,0,0,1,0,0,0,0,0,0,1,3
72142,female,32,"[9, 2, 3, 6]",1,0,0,1,1,0,0,1,0,0,1,4,1
72146,female,16,[9],0,0,0,0,0,0,0,0,0,0,1,1,1
72153,male,30,"[2, 3]",1,0,0,1,1,0,0,0,0,0,0,2,1
72165,female,44,[7],1,0,0,0,0,0,0,0,1,0,0,1,1
72166,male,35,"[0, 2, 4, 7]",2,1,0,1,0,1,0,0,1,0,0,4,1
72170,female,32,"[3, 4]",1,0,0,0,1,1,0,0,0,0,0,2,1
72171,female,32,[3],0,0,0,0,1,0,0,0,0,0,0,1,1
72176,male,49,"[1, 3, 4]",0,0,1,0,1,1,0,0,0,0,0,3,1
72180,male,64,[9],0,0,0,0,0,0,0,0,0,0,1,1,1
72190,male,51,[2],1,0,0,1,0,0,0,0,0,0,0,1,1
72193,male,53,[4],1,0,0,0,0,1,0,0,0,0,0,1,1
72198,male,11,[1],0,0,1,0,0,0,0,0,0,0,0,1,1
72200,female,62,[5],1,0,0,0,0,0,1,0,0,0,0,1,1
72201,male,41,[4],5,0,0,0,0,1,0,0,0,0,0,1,3
72203,female,80,[2],0,0,0,1,0,0,0,0,0,0,0,1,1
72206,male,63,[8],2,0,0,0,0,0,0,0,0,1,0,1,1
72210,male,77,[9],4,0,0,0,0,0,0,0,0,0,1,1,2
72232,male,40,"[4, 6]",6,0,0,0,0,1,0,1,0,0,0,2,3
72244,male,50,"[8, 5]",2,0,0,0,0,0,1,0,0,1,0,2,1
72248,male,57,"[1, 4]",2,0,1,0,0,1,0,0,0,0,0,2,1
72250,male,55,"[3, 7]",0,0,0,0,1,0,0,0,1,0,0,2,1
72254,male,33,[1],6,0,1,0,0,0,0,0,0,0,0,1,3
72261,male,27,"[2, 5]",2,0,0,1,0,0,1,0,0,0,0,2,1
72265,male,72,[0],1,1,0,0,0,0,0,0,0,0,0,1,1
72269,male,48,"[0, 5]",0,1,0,0,0,0,1,0,0,0,0,2,1
72276,male,50,[3],0,0,0,0,1,0,0,0,0,0,0,1,1
72277,male,2,[7],0,0,0,0,0,0,0,0,1,0,0,1,1
72279,female,48,"[8, 2, 3]",1,0,0,1,1,0,0,0,0,1,0,3,1
72280,female,60,[7],6,0,0,0,0,0,0,0,1,0,0,1,3
72283,female,70,[1],0,0,1,0,0,0,0,0,0,0,0,1,1
72289,male,20,[4],1,0,0,0,0,1,0,0,0,0,0,1,1
72290,male,6,[2],0,0,0,1,0,0,0,0,0,0,0,1,1
72291,female,27,"[1, 7]",3,0,1,0,0,0,0,0,1,0,0,2,2
72295,male,71,[8],1,0,0,0,0,0,0,0,0,1,0,1,1
72305,female,23,[5],4,0,0,0,0,0,1,0,0,0,0,1,2
72308,male,24,"[8, 2, 4]",1,0,0,1,0,1,0,0,0,1,0,3,1
72309,female,41,[3],0,0,0,0,1,0,0,0,0,0,0,1,1
72311,female,32,"[2, 3]",8,0,0,1,1,0,0,0,0,0,0,2,3
72312,male,26,"[0, 8, 4]",0,1,0,0,0,1,0,0,0,1,0,3,1
72313,female,11,[4],0,0,0,0,0,1,0,0,0,0,0,1,1
72331,male,57,[9],0,0,0,0,0,0,0,0,0,0,1,1,1
72335,female,24,[9],2,0,0,0,0,0,0,0,0,0,1,1,1
72343,female,51,"[5, 6]",0,0,0,0,0,0,1,1,0,0,0,2,1
72355,female,64,[1],0,0,1,0,0,0,0,0,0,0,0,1,1
72359,female,11,[4],1,0,0,0,0,1,0,0,0,0,0,1,1
72361,male,38,"[1, 3, 4, 5]",4,0,1,0,1,1,1,0,0,0,0,4,2
72364,male,24,[6],0,0,0,0,0,0,0,1,0,0,0,1,1
72371,female,35,"[1, 6]",2,0,1,0,0,0,0,1,0,0,0,2,1
72373,female,53,[4],0,0,0,0,0,1,0,0,0,0,0,1,1
72383,female,68,[6],0,0,0,0,0,0,0,1,0,0,0,1,1
72389,female,67,[4],0,0,0,0,0,1,0,0,0,0,0,1,1
72393,female,32,"[1, 3, 4]",8,0,1,0,1,1,0,0,0,0,0,3,3
72395,male,13,[4],7,0,0,0,0,1,0,0,0,0,0,1,3
72397,female,52,[7],2,0,0,0,0,0,0,0,1,0,0,1,1
72399,female,29,"[3, 4]",13,0,0,0,1,1,0,0,0,0,0,2,3
72400,male,48,[4],1,0,0,0,0,1,0,0,0,0,0,1,1
72401,male,58,"[0, 4]",4,1,0,0,0,1,0,0,0,0,0,2,2
72402,female,10,[1],1,0,1,0,0,0,0,0,0,0,0,1,1
72405,male,21,"[0, 9, 3, 1]",1,1,1,0,1,0,0,0,0,0,1,4,1
72408,female,15,[8],0,0,0,0,0,0,0,0,0,1,0,1,1
72413,female,20,[7],0,0,0,0,0,0,0,0,1,0,0,1,1
72419,female,35,"[4, 6, 7]",1,0,0,0,0,1,0,1,1,0,0,3,1
72421,female,21,"[9, 4]",2,0,0,0,0,1,0,0,0,0,1,2,1
72425,female,64,[5],2,0,0,0,0,0,1,0,0,0,0,1,1
72429,male,33,"[8, 4]",0,0,0,0,0,1,0,0,0,1,0,2,1
72430,female,77,[4],0,0,0,0,0,1,0,0,0,0,0,1,1
72437,female,3,[2],3,0,0,1,0,0,0,0,0,0,0,1,2
72443,female,50,[0],1,1,0,0,0,0,0,0,0,0,0,1,1
72444,male,2,[3],1,0,0,0,1,0,0,0,0,0,0,1,1
72446,male,20,[9],1,0,0,0,0,0,0,0,0,0,1,1,1
72454,male,40,"[6, 7]",2,0,0,0,0,0,0,1,1,0,0,2,1
72458,female,9,[5],0,0,0,0,0,0,1,0,0,0,0,1,1
72459,male,26,[1],0,0,1,0,0,0,0,0,0,0,0,1,1
72469,male,73,[2],1,0,0,1,0,0,0,0,0,0,0,1,1
72471,female,34,"[0, 5]",0,1,0,0,0,0,1,0,0,0,0,2,1
72476,male,26,"[0, 9, 2, 6]",5,1,0,1,0,0,0,1,0,0,1,4,3
72477,female,5,[2],1,0,0,1,0,0,0,0,0,0,0,1,1
72486,male,1,[5],0,0,0,0,0,0,1,0,0,0,0,1,1
72489,male,1,[9],0,0,0,0,0,0,0,0,0,0,1,1,1
72492,male,8,[4],0,0,0,0,0,1,0,0,0,0,0,1,1
72493,male,3,[9],0,0,0,0,0,0,0,0,0,0,1,1,1
72495,male,2,[1],0,0,1,0,0,0,0,0,0,0,0,1,1
72503,female,52,[2],6,0,0,1,0,0,0,0,0,0,0,1,3
72515,female,72,[0],0,1,0,0,0,0,0,0,0,0,0,1,1
72518,female,33,"[0, 1, 5, 6]",7,1,1,0,0,0,1,1,0,0,0,4,3
72522,male,44,"[4, 5, 6]",1,0,0,0,0,1,1,1,0,0,0,3,1
72529,female,30,"[1, 2, 3, 9]",12,0,1,1,1,0,0,0,0,0,1,4,3
72530,female,14,[9],8,0,0,0,0,0,0,0,0,0,1,1,3
72532,female,19,[5],1,0,0,0,0,0,1,0,0,0,0,1,1
72538,male,51,[9],0,0,0,0,0,0,0,0,0,0,1,1,1
72541,female,53,[1],5,0,1,0,0,0,0,0,0,0,0,1,3
72554,male,22,"[3, 7]",0,0,0,0,1,0,0,0,1,0,0,2,1
72565,female,31,[2],0,0,0,1,0,0,0,0,0,0,0,1,1
72566,male,53,[9],0,0,0,0,0,0,0,0,0,0,1,1,1
72576,male,76,[5],0,0,0,0,0,0,1,0,0,0,0,1,1
72577,male,31,"[0, 9]",6,1,0,0,0,0,0,0,0,0,1,2,3
72580,female,67,[8],2,0,0,0,0,0,0,0,0,1,0,1,1
72587,male,40,"[8, 7]",2,0,0,0,0,0,0,0,1,1,0,2,1
72595,female,40,"[0, 1, 3]",2,1,1,0,1,0,0,0,0,0,0,3,1
72598,female,26,"[9, 2]",2,0,0,1,0,0,0,0,0,0,1,2,1
72605,male,15,[9],4,0,0,0,0,0,0,0,0,0,1,1,2
72611,female,73,[0],1,1,0,0,0,0,0,0,0,0,0,1,1
72622,female,32,"[9, 7]",0,0,0,0,0,0,0,0,1,0,1,2,1
72626,female,32,"[1, 2]",4,0,1,1,0,0,0,0,0,0,0,2,2
72628,female,26,"[0, 9, 3, 4]",1,1,0,0,1,1,0,0,0,0,1,4,1
72636,male,56,"[8, 1]",5,0,1,0,0,0,0,0,0,1,0,2,3
72637,male,2,[4],0,0,0,0,0,1,0,0,0,0,0,1,1
72640,male,60,"[0, 6]",2,1,0,0,0,0,0,1,0,0,0,2,1
72641,female,24,[2],5,0,0,1,0,0,0,0,0,0,0,1,3
72642,male,35,"[4, 5, 6]",1,0,0,0,0,1,1,1,0,0,0,3,1
72643,male,33,"[1, 3]",2,0,1,0,1,0,0,0,0,0,0,2,1
72644,female,21,"[8, 2]",3,0,0,1,0,0,0,0,0,1,0,2,2
72652,male,51,[5],1,0,0,0,0,0,1,0,0,0,0,1,1
72669,male,33,"[1, 4]",0,0,1,0,0,1,0,0,0,0,0,2,1
72672,male,30,"[9, 2]",5,0,0,1,0,0,0,0,0,0,1,2,3
72679,male,4,[0],5,1,0,0,0,0,0,0,0,0,0,1,3
72682,female,3,[1],4,0,1,0,0,0,0,0,0,0,0,1,2
72692,male,37,"[4, 6]",1,0,0,0,0,1,0,1,0,0,0,2,1
72694,male,53,"[8, 4]",2,0,0,0,0,1,0,0,0,1,0,2,1
72697,male,24,"[2, 4]",6,0,0,1,0,1,0,0,0,0,0,2,3
72700,female,40,"[8, 6]",1,0,0,0,0,0,0,1,0,1,0,2,1
72702,female,21,"[0, 1, 6]",3,1,1,0,0,0,0,1,0,0,0,3,2
72706,female,21,"[0, 1, 6]",1,1,1,0,0,0,0,1,0,0,0,3,1
72717,female,35,"[0, 9, 3, 7]",2,1,0,0,1,0,0,0,1,0,1,4,1
72720,male,33,[2],8,0,0,1,0,0,0,0,0,0,0,1,3
72725,female,6,[9],1,0,0,0,0,0,0,0,0,0,1,1,1
72727,male,52,[4],2,0,0,0,0,1,0,0,0,0,0,1,1
72729,male,77,[2],1,0,0,1,0,0,0,0,0,0,0,1,1
